20301,61.009955351612
40102,61.85395020497595
40202,54.216486534149595
40401,62.6094912948994
40405,60.297233009134885
60102,58.63607997552099
60202,54.50014388707138
80101,59.21013134517986
100402,61.495856304778066
120104,58.8187973980941
120201,61.056042009679196
120204,59.9368531312741
120302,62.53989618458525
120501,63.05495992604664
120601,60.72059655074923
120702,58.61152568452188
120801,57.53451071358196
120901,57.277707096409394
121003,62.533683638849936
140101,61.98626693140052
150102,59.35687273840533
160101,60.34540958712961
160202,61.90660102168171
170101,57.94660875669036
170102,56.55446939346362
180102,49.610368956742995
200502,20.128875695033454
220201,63.35172484626803
240102,57.89231443326051
240301,60.89217557251909
260101,58.8166968942306
280103,61.01784243586433
280303,50.338683289261425
400108,48.74411298602741
450103,63.25716612691803
450401,59.26946196113139
450601,59.37276776698804
450704,60.09887734426538
490104,58.03046910680497
520101,60.49432184149942
530101,57.28378297557687
590101,51.35415010072095
590302,62.67738814673452
610101,59.76327318607188
650101,57.28801169590643
650301,64.69863783750354
670102,57.41397488455375
690304,57.72972607249675
690604,57.70177410234662
690608,56.68303033346726
690612,61.32824269239046
710102,59.91376873056263
750102,60.75314341058616
840102,43.65965546759651
860102,57.09604667946371
860401,53.30193902553953
880202,60.798532397769044
920102,60.12298558100085
920103,59.04433380646577
940102,58.459875584354094
1020101,60.410262272052584
1030102,59.71007334231403
1030202,62.04596055979643
1040101,62.04099077608142
1050202,55.47139295419306
1050208,54.98481321477505
1080102,58.32021508234909
1100101,59.508425686427074
1100103,55.039637790114874
1120103,58.60249681933842
1120202,60.94441415242941
1140103,59.63622433466162
1140303,60.36859715771929
1160101,60.81820456695336
1160102,57.657313401187444
1160201,61.25386391480539
1160402,59.95497960634635
1160501,45.07576335877862
1160602,64.17550881285062
1160603,59.37610320243908
1160902,60.736465657975145
1180101,58.05676106556089
1180102,58.30534792903591
1190203,60.35390810268128
1200101,58.312258745737466
1200303,48.24869239468477
1220101,60.89637425679068
1220202,63.72155342654707
1240103,61.57773874937003
1240202,61.57268211788052
1240206,56.36966694551918
1270101,62.86100862312695
1280102,60.88337480390612
1300102,60.99825236475275
1310201,63.24050856066434
1330102,61.12289893932345
1330106,61.44212710529505
1340102,60.37538043207104
1360302,61.07170359103868
1360303,60.634474421660094
1380101,52.89449205434731
1390201,62.52352907437534
1390302,54.418683769768414
1410101,57.72893557976564
1430102,41.38524438083121
1430103,28.706890676117776
1430106,36.29808100084817
1430112,27.96325746866459
1430201,25.644573302016045
1430403,43.92172782465068
1430501,41.1445772024929
1430601,48.88524726186524
1431202,41.027287425784564
1431902,43.22873197625106
1432202,21.66671084252191
1440101,53.160581000848175
1440302,54.32112405696174
1480202,58.53038347360865
1480301,58.33516512795918
1500102,61.70617837347377
1550102,59.228849031492864
1550105,59.78455639769514
1550202,62.37782866836303
1550304,61.69446800490055
1550401,58.913402119509
1550502,62.078053435114505
1550601,58.50173972549926
1590101,57.60241939533949
1590202,58.72416492042108
1660101,61.783516039829436
1700101,58.03883919511701
1700102,59.92921134738883
1720102,55.33956743002545
1720201,57.54119127746313
1760102,52.6505358745687
1760201,54.85171755725191
1790104,60.28561366051497
1790202,59.55662355751645
1810102,61.180955384482665
1830101,60.454481198756
1850101,59.101948155216284
1850201,61.61814291175383
1880102,57.31214716316908
1910202,59.454759506644045
1930301,48.880424225013
1960103,59.231961341709074
1960201,56.73182905539498
1990401,46.21352433613884
2000104,29.502507109714113
2000303,39.19807112982948
2050101,39.0056898501555
2120202,56.269688048602475
2120402,58.65534351145037
2120701,57.425736371347064
2120801,61.95172525088756
2120902,56.31135026085425
2220202,56.02379883251011
2220301,51.72971665606446
2260101,61.78644578426294
2290102,56.84282442748092
2300102,51.77864110020598
2310102,52.296273142054915
2330102,63.23484737086621
2330201,58.64165505219056
2350104,57.935392727292374
2350105,57.28461288698049
2410101,58.202531506988244
2410102,58.11802209469498
2450202,59.778878664296435
2450302,61.01193180834676
2470102,62.133914191230424
2490103,60.78750669612964
2490201,60.4830499110012
2530101,59.7756213649582
2580201,55.641844332023425
2580402,62.71437809775335
2580601,56.46216603053435
2580801,47.15257719551613
2581002,57.26518097072603
2600103,59.84658791787311
2620201,62.76914529594705
2640102,54.2453418698186
2640301,58.65320350974086
2640302,63.85206496688685
2660104,57.212945292620866
2680102,61.46151094830024
2720102,59.35182976392423
2720204,56.29796669582273
2720302,62.933342618924875
2720802,61.48383204791869
2721004,58.7999662904243
2721202,60.76622433969761
2721302,56.27020780322307
2721501,60.53800093074228
2790102,47.818467322284114
2790105,59.61920996922733
2790204,56.673322495523514
2790301,59.41487520580751
2790302,61.193397904183435
2790501,57.45578458428806
2790502,52.11776049418279
2790503,62.7899878381315
2790601,49.61169423240034
2790602,41.52116699096941
2840202,52.266309725756265
2850101,54.59265654240209
2850103,54.11058711750508
2870101,58.36861717586909
2890302,56.43244389427596
2890306,59.379555759628076
2890601,58.688780296604726
2910102,61.35291645086956
2910103,45.105839827184056
2910108,54.03396411307921
2910201,61.794817536923716
2910404,58.65378340012088
2930201,60.58465378980646
2970102,61.980408945262624
2970105,58.49102130249895
2970202,57.746223058367775
2970303,57.127028323530645
2970306,62.97914856534063
3040101,62.21985963203804
3040102,62.15807108466797
3100104,58.218496725096585
3130202,59.89608753296453
3130301,55.60608960646116
3160202,59.489615418954536
3170201,57.43995156789715
3170202,63.191919363014485
3180201,62.82216567712752
3180202,61.443005834868835
3180206,59.070693990064214
3180301,59.92650177119193
3180304,53.262690116817026
3180502,51.28587369123599
3180601,52.925444306369215
3180602,56.47166821966576
3190101,56.9082635174511
3200101,59.93333165930094
3200104,55.098256653600174
3200201,48.62189001979079
3210201,58.782231936801
3240104,64.29388185082922
3240202,58.460824851569136
3290102,59.839143492200975
3290302,59.860496958977215
3320101,30.619639996230326
3320102,44.32609732824428
3350102,48.01737633768251
3370202,60.389682635496705
3400201,47.59148479806878
3400202,25.74700109051253
3500103,52.78806077685665
3500105,59.1840192668332
3500201,54.87896886592816
3510101,48.94159699503211
3510202,60.22356277224308
3510404,61.291511711359036
3510602,58.01997120664255
3520202,60.20141604087796
3550101,58.44254664970314
3550103,58.41561766001174
3550105,59.927545545911926
3580101,61.77575080353556
3620101,56.72576512581284
3630102,60.72466072943171
3660204,54.7018082439719
3680201,57.45336301950806
3720102,60.94977905663445
3720103,61.54890166521727
3720204,61.22508481764206
3760102,61.47815866000881
3760103,60.024076206198
3860102,59.63679922843308
3900101,56.60168315009523
3920101,59.35635480423172
3940202,63.56192211436769
3960101,59.05223125119703
3960103,56.36051167873686
3980105,61.64104237577521
3980301,48.69793282856491
3980402,63.44626674829567
3980501,60.30274071781705
4020101,60.06008332086015
4020301,59.41308125423421
4020501,59.61300846409386
4020802,63.75198947263383
4020803,57.826254802175306
4020806,61.484472727161794
4020902,58.23860319935794
4021001,51.509845141539444
4021002,57.00963033644332
4021101,44.04354364967172
4021102,54.662164186672555
4021103,60.79756625610011
4021106,59.50304753614316
4050401,61.56582191850396
4050502,48.8398817035244
4070501,26.021404674394493
4110201,59.07877055294973
4110303,58.766993820428944
4110401,56.79391338876193
4110601,61.206351404963186
4130101,60.2715367633347
4150201,57.638693848320436
4150202,58.354528643245345
4150302,53.45919348714073
4150303,57.04894243002545
4150402,49.62952115822268
4200201,25.36776399491094
4200402,40.62652406700594
4200501,33.018017122561496
4200601,36.15033927056828
4200801,39.790731177967366
